Middle layer Super Output Areas Code,Middle layer Super Output Areas,Distance travelled to work (11 categories),Observation
E02005609,South Norfolk 013,Works mainly from home,840
E02005610,South Norfolk 014,Works mainly from home,1158
E02005611,South Norfolk 015,Works mainly from home,1130
E02005921,Cherwell 001,Works mainly from home,1528
E02005922,Cherwell 002,Works mainly from home,1284
E02005923,Cherwell 003,Works mainly from home,541
E02005924,Cherwell 004,Works mainly from home,1508
E02005925,Cherwell 005,Works mainly from home,575
E02005926,Cherwell 006,Works mainly from home,1328
E02005927,Cherwell 007,Works mainly from home,854
E02005928,Cherwell 008,Works mainly from home,2156
E02005929,Cherwell 009,Works mainly from home,1492
E02005930,Cherwell 010,Works mainly from home,2004
E02005931,Cherwell 011,Works mainly from home,2402
E02005932,Cherwell 012,Works mainly from home,1364
E02005933,Cherwell 013,Works mainly from home,1116
E02005934,Cherwell 014,Works mainly from home,1148
E02005935,Cherwell 015,Works mainly from home,1728
E02005936,Cherwell 016,Works mainly from home,2890
E02005937,Cherwell 017,Works mainly from home,1189
E02005938,Cherwell 018,Works mainly from home,1003
E02005939,Cherwell 019,Works mainly from home,1232
E02005940,Oxford 001,Works mainly from home,1564
E02005941,Oxford 002,Works mainly from home,1716
E02005942,Oxford 003,Works mainly from home,1665
E02005943,Oxford 004,Works mainly from home,1439
E02005944,Oxford 005,Works mainly from home,929
E02005945,Oxford 006,Works mainly from home,1964
E02005946,Oxford 007,Works mainly from home,1754
E02005947,Oxford 008,Works mainly from home,2656
E02005948,Oxford 009,Works mainly from home,1865
E02005949,Oxford 010,Works mainly from home,715
E02005950,Oxford 011,Works mainly from home,2146
E02005951,Oxford 012,Works mainly from home,1542
E02005953,Oxford 014,Works mainly from home,1504
E02005954,Oxford 015,Works mainly from home,1839
E02005955,Oxford 016,Works mainly from home,1451
E02005956,Oxford 017,Works mainly from home,451
E02005957,Oxford 018,Works mainly from home,633
E02005958,South Oxfordshire 001,Works mainly from home,1070
E02005959,South Oxfordshire 002,Works mainly from home,1198
E02005960,South Oxfordshire 003,Works mainly from home,1647
E02005961,South Oxfordshire 004,Works mainly from home,1473
E02005962,South Oxfordshire 005,Works mainly from home,2142
E02005963,South Oxfordshire 006,Works mainly from home,1460
E02005964,South Oxfordshire 007,Works mainly from home,1555
E02005965,South Oxfordshire 008,Works mainly from home,1314
E02005966,South Oxfordshire 009,Works mainly from home,2061
E02005967,South Oxfordshire 010,Works mainly from home,1999
E02005968,South Oxfordshire 011,Works mainly from home,1765
E02005969,South Oxfordshire 012,Works mainly from home,2013
E02005970,South Oxfordshire 013,Works mainly from home,1027
E02005971,South Oxfordshire 014,Works mainly from home,1059
E02005972,South Oxfordshire 015,Works mainly from home,2872
E02005973,South Oxfordshire 016,Works mainly from home,1323
E02005974,South Oxfordshire 017,Works mainly from home,1693
E02005975,South Oxfordshire 018,Works mainly from home,1995
E02005976,South Oxfordshire 019,Works mainly from home,1682
E02005977,South Oxfordshire 020,Works mainly from home,1361
E02005978,Vale of White Horse 001,Works mainly from home,1749
E02005979,Vale of White Horse 002,Works mainly from home,2454
E02005980,Vale of White Horse 003,Works mainly from home,2137
E02005981,Vale of White Horse 004,Works mainly from home,1948
E02005982,Vale of White Horse 005,Works mainly from home,1174
E02005983,Vale of White Horse 006,Works mainly from home,2395
E02005984,Vale of White Horse 007,Works mainly from home,2174
E02005985,Vale of White Horse 008,Works mainly from home,1243
E02005986,Vale of White Horse 009,Works mainly from home,1806
E02005987,Vale of White Horse 010,Works mainly from home,2328
E02005988,Vale of White Horse 011,Works mainly from home,1626
E02005991,Vale of White Horse 014,Works mainly from home,1902
E02005992,Vale of White Horse 015,Works mainly from home,3266
E02005993,West Oxfordshire 001,Works mainly from home,1191
E02005994,West Oxfordshire 002,Works mainly from home,1236
E02005995,West Oxfordshire 003,Works mainly from home,1333
E02005996,West Oxfordshire 004,Works mainly from home,2084
E02005997,West Oxfordshire 005,Works mainly from home,1236
E02005998,West Oxfordshire 006,Works mainly from home,1493
E02005999,West Oxfordshire 007,Works mainly from home,1192
E02006000,West Oxfordshire 008,Works mainly from home,2202
E02006001,West Oxfordshire 009,Works mainly from home,1069
E02006002,West Oxfordshire 010,Works mainly from home,1527
E02006003,West Oxfordshire 011,Works mainly from home,1022
E02006004,West Oxfordshire 012,Works mainly from home,1663
E02006005,West Oxfordshire 013,Works mainly from home,1294
E02006006,West Oxfordshire 014,Works mainly from home,636
E02006007,West Oxfordshire 015,Works mainly from home,1453
E02006227,Babergh 001,Works mainly from home,1032
E02006228,Babergh 002,Works mainly from home,818
E02006229,Babergh 003,Works mainly from home,740
E02006230,Babergh 004,Works mainly from home,1405
E02006231,Babergh 005,Works mainly from home,1551
E02006232,Babergh 006,Works mainly from home,894
E02006233,Babergh 007,Works mainly from home,1148
E02006234,Babergh 008,Works mainly from home,906
E02006235,Babergh 009,Works mainly from home,1574
E02006236,Babergh 010,Works mainly from home,1881
E02006237,Babergh 011,Works mainly from home,1222
E02006238,West Suffolk 002,Works mainly from home,696
E02006239,West Suffolk 001,Works mainly from home,668
E02006240,West Suffolk 003,Works mainly from home,1129
E02006241,West Suffolk 004,Works mainly from home,694
E02006242,West Suffolk 007,Works mainly from home,1601
E02006243,West Suffolk 008,Works mainly from home,1178
E02006245,Ipswich 001,Works mainly from home,663
E02006246,Ipswich 002,Works mainly from home,1044
E02006247,Ipswich 003,Works mainly from home,869
E02006248,Ipswich 004,Works mainly from home,1179
E02006249,Ipswich 005,Works mainly from home,1642
E02006250,Ipswich 006,Works mainly from home,1134
E02006251,Ipswich 007,Works mainly from home,1774
E02006252,Ipswich 008,Works mainly from home,1299
E02006253,Ipswich 009,Works mainly from home,1010
E02006254,Ipswich 010,Works mainly from home,903
E02006255,Ipswich 011,Works mainly from home,1283
E02006256,Ipswich 012,Works mainly from home,1014
E02006257,Ipswich 013,Works mainly from home,548
E02006258,Ipswich 014,Works mainly from home,1024
E02006259,Ipswich 015,Works mainly from home,628
E02006260,Ipswich 016,Works mainly from home,651
E02006261,Mid Suffolk 001,Works mainly from home,1260
E02006262,Mid Suffolk 002,Works mainly from home,1427
E02006263,Mid Suffolk 003,Works mainly from home,1136
E02006264,Mid Suffolk 004,Works mainly from home,1479
E02006265,Mid Suffolk 005,Works mainly from home,1131
E02006266,Mid Suffolk 006,Works mainly from home,1402
E02006267,Mid Suffolk 007,Works mainly from home,1507
E02006268,Mid Suffolk 008,Works mainly from home,480
E02006269,Mid Suffolk 009,Works mainly from home,1099
E02006270,Mid Suffolk 010,Works mainly from home,1970
E02006271,Mid Suffolk 011,Works mainly from home,1485
E02006272,Mid Suffolk 012,Works mainly from home,1151
E02006273,West Suffolk 005,Works mainly from home,863
E02006274,West Suffolk 006,Works mainly from home,1060
E02006275,West Suffolk 009,Works mainly from home,494
E02006276,West Suffolk 016,Works mainly from home,1179
E02006277,West Suffolk 012,Works mainly from home,1241
E02006278,West Suffolk 011,Works mainly from home,1123
E02006279,West Suffolk 014,Works mainly from home,925
E02006280,West Suffolk 010,Works mainly from home,1510
E02006281,West Suffolk 013,Works mainly from home,861
E02006282,West Suffolk 017,Works mainly from home,1056
E02006283,West Suffolk 018,Works mainly from home,1120
E02006284,West Suffolk 019,Works mainly from home,734
E02006285,West Suffolk 021,Works mainly from home,867
E02006286,West Suffolk 020,Works mainly from home,859
E02006287,East Suffolk 016,Works mainly from home,979
E02006288,East Suffolk 017,Works mainly from home,1631
E02006289,East Suffolk 018,Works mainly from home,1114
E02006290,East Suffolk 019,Works mainly from home,719
E02006291,East Suffolk 020,Works mainly from home,1070
E02006292,East Suffolk 021,Works mainly from home,1199
E02006293,East Suffolk 023,Works mainly from home,1542
E02006294,East Suffolk 022,Works mainly from home,1047
E02006295,East Suffolk 024,Works mainly from home,1329
E02006296,East Suffolk 025,Works mainly from home,2349
E02006297,East Suffolk 026,Works mainly from home,1499
E02006298,East Suffolk 027,Works mainly from home,1202
E02006299,East Suffolk 028,Works mainly from home,1049
E02006300,East Suffolk 029,Works mainly from home,736
E02006301,East Suffolk 030,Works mainly from home,751
E02006302,East Suffolk 001,Works mainly from home,733
E02006303,East Suffolk 002,Works mainly from home,436
E02006304,East Suffolk 003,Works mainly from home,629
E02006305,East Suffolk 004,Works mainly from home,528
E02006306,East Suffolk 005,Works mainly from home,539
E02006307,East Suffolk 007,Works mainly from home,721
E02006308,East Suffolk 006,Works mainly from home,533
E02006309,East Suffolk 009,Works mainly from home,371
E02006310,East Suffolk 008,Works mainly from home,687
E02006311,East Suffolk 010,Works mainly from home,676
E02006312,East Suffolk 011,Works mainly from home,889
E02006313,East Suffolk 012,Works mainly from home,789
E02006314,East Suffolk 013,Works mainly from home,847
E02006315,East Suffolk 014,Works mainly from home,623
E02006316,East Suffolk 015,Works mainly from home,560
E02006317,Elmbridge 001,Works mainly from home,1320
E02006318,Elmbridge 002,Works mainly from home,2116
E02006319,Elmbridge 003,Works mainly from home,1276
E02006320,Elmbridge 004,Works mainly from home,1325
E02006321,Elmbridge 005,Works mainly from home,2025
E02006322,Elmbridge 006,Works mainly from home,1985
E02006323,Elmbridge 007,Works mainly from home,1864
E02006324,Elmbridge 008,Works mainly from home,1908
E02006325,Elmbridge 009,Works mainly from home,2804
E02006326,Elmbridge 010,Works mainly from home,2105
E02006327,Elmbridge 011,Works mainly from home,1899
E02006328,Elmbridge 012,Works mainly from home,2714
E02006329,Elmbridge 013,Works mainly from home,1884
E02006330,Elmbridge 014,Works mainly from home,2341
E02006331,Elmbridge 015,Works mainly from home,1990
E02006332,Elmbridge 016,Works mainly from home,1891
E02006333,Elmbridge 017,Works mainly from home,2123
E02006334,Elmbridge 018,Works mainly from home,2414
E02006335,Epsom and Ewell 001,Works mainly from home,1725
E02006336,Epsom and Ewell 002,Works mainly from home,1127
E02006337,Epsom and Ewell 003,Works mainly from home,2055
E02006338,Epsom and Ewell 004,Works mainly from home,1469
E02006339,Epsom and Ewell 005,Works mainly from home,2278
E02006341,Epsom and Ewell 007,Works mainly from home,2265
E02006342,Epsom and Ewell 008,Works mainly from home,1972
E02006343,Epsom and Ewell 009,Works mainly from home,2195
E02006344,Guildford 001,Works mainly from home,1919
E02006345,Guildford 002,Works mainly from home,1916
E02006346,Guildford 003,Works mainly from home,2522
E02006347,Guildford 004,Works mainly from home,1482
E02006348,Guildford 005,Works mainly from home,1671
E02006349,Guildford 006,Works mainly from home,1706
E02006350,Guildford 007,Works mainly from home,904
E02006351,Guildford 008,Works mainly from home,1913
E02006352,Guildford 009,Works mainly from home,1037
E02006353,Guildford 010,Works mainly from home,985
E02006354,Guildford 011,Works mainly from home,2518
E02006355,Guildford 012,Works mainly from home,805
E02006356,Guildford 013,Works mainly from home,3102
E02006357,Guildford 014,Works mainly from home,1425
E02006358,Guildford 015,Works mainly from home,1690
E02006359,Guildford 016,Works mainly from home,1830
E02006360,Guildford 017,Works mainly from home,1998
E02006361,Guildford 018,Works mainly from home,1386
E02006362,Mole Valley 001,Works mainly from home,1651
E02006363,Mole Valley 002,Works mainly from home,1482
E02006364,Mole Valley 003,Works mainly from home,1457
E02006365,Mole Valley 004,Works mainly from home,1483
E02006366,Mole Valley 005,Works mainly from home,1798
E02006367,Mole Valley 006,Works mainly from home,1306
E02006368,Mole Valley 007,Works mainly from home,1190
E02006369,Mole Valley 008,Works mainly from home,1343
E02006370,Mole Valley 009,Works mainly from home,1669
E02006371,Mole Valley 010,Works mainly from home,1736
E02006372,Mole Valley 011,Works mainly from home,1066
E02006373,Mole Valley 012,Works mainly from home,1735
E02006374,Mole Valley 013,Works mainly from home,1463
E02006375,Reigate and Banstead 001,Works mainly from home,1487
E02006376,Reigate and Banstead 002,Works mainly from home,1468
E02006377,Reigate and Banstead 003,Works mainly from home,1227
E02006378,Reigate and Banstead 004,Works mainly from home,1983
E02006379,Reigate and Banstead 005,Works mainly from home,983
E02006380,Reigate and Banstead 006,Works mainly from home,1569
E02006381,Reigate and Banstead 007,Works mainly from home,1520
E02006382,Reigate and Banstead 008,Works mainly from home,1280
E02006383,Reigate and Banstead 009,Works mainly from home,2711
E02006384,Reigate and Banstead 010,Works mainly from home,2366
E02006385,Reigate and Banstead 011,Works mainly from home,2862
E02006386,Reigate and Banstead 012,Works mainly from home,2286
E02006387,Reigate and Banstead 013,Works mainly from home,1413
E02006388,Reigate and Banstead 014,Works mainly from home,1867
E02006389,Reigate and Banstead 015,Works mainly from home,1319
E02006390,Reigate and Banstead 016,Works mainly from home,1894
E02006391,Reigate and Banstead 017,Works mainly from home,1776
E02006392,Reigate and Banstead 018,Works mainly from home,1579
E02006393,Runnymede 001,Works mainly from home,1383
E02006394,Runnymede 002,Works mainly from home,1707
E02006395,Runnymede 003,Works mainly from home,1862
E02006396,Runnymede 004,Works mainly from home,1054
E02006397,Runnymede 005,Works mainly from home,1677
E02006398,Runnymede 006,Works mainly from home,1671
E02006399,Runnymede 007,Works mainly from home,2298
E02006400,Runnymede 008,Works mainly from home,1054
E02006401,Runnymede 009,Works mainly from home,1780
E02006402,Runnymede 010,Works mainly from home,2044
E02006403,Spelthorne 001,Works mainly from home,845
E02006404,Spelthorne 002,Works mainly from home,936
E02006405,Spelthorne 003,Works mainly from home,2061
E02006406,Spelthorne 004,Works mainly from home,2286
E02006407,Spelthorne 005,Works mainly from home,1491
E02006408,Spelthorne 006,Works mainly from home,1465
E02006409,Spelthorne 007,Works mainly from home,1116
E02006410,Spelthorne 008,Works mainly from home,1249
E02006411,Spelthorne 009,Works mainly from home,1616
E02006412,Spelthorne 010,Works mainly from home,1783
E02006413,Spelthorne 011,Works mainly from home,1138
E02006414,Spelthorne 012,Works mainly from home,1085
E02006415,Spelthorne 013,Works mainly from home,1425
E02006416,Surrey Heath 001,Works mainly from home,2029
E02006417,Surrey Heath 002,Works mainly from home,1234
E02006418,Surrey Heath 003,Works mainly from home,1473
E02006419,Surrey Heath 004,Works mainly from home,1282
E02006420,Surrey Heath 005,Works mainly from home,1944
E02006421,Surrey Heath 006,Works mainly from home,2291
E02006422,Surrey Heath 007,Works mainly from home,1382
E02006423,Surrey Heath 008,Works mainly from home,1935
E02006424,Surrey Heath 009,Works mainly from home,1341
E02006425,Surrey Heath 010,Works mainly from home,1029
E02006426,Surrey Heath 011,Works mainly from home,1161
E02006427,Surrey Heath 012,Works mainly from home,1408
E02006429,Tandridge 002,Works mainly from home,1981
E02006430,Tandridge 003,Works mainly from home,1780
E02006431,Tandridge 004,Works mainly from home,2607
E02006432,Tandridge 005,Works mainly from home,1179
E02006433,Tandridge 006,Works mainly from home,2441
E02006434,Tandridge 007,Works mainly from home,1327
E02006435,Tandridge 008,Works mainly from home,1325
E02006436,Tandridge 009,Works mainly from home,1105
E02006437,Tandridge 010,Works mainly from home,1726
E02006438,Tandridge 011,Works mainly from home,1603
E02006439,Waverley 001,Works mainly from home,1242
E02006440,Waverley 002,Works mainly from home,1558
E02006441,Waverley 003,Works mainly from home,1726
E02006442,Waverley 004,Works mainly from home,1711
E02006443,Waverley 005,Works mainly from home,1571
E02006444,Waverley 006,Works mainly from home,1709
E02006445,Waverley 007,Works mainly from home,2152
E02006446,Waverley 008,Works mainly from home,1655
E02006447,Waverley 009,Works mainly from home,1561
E02006448,Waverley 010,Works mainly from home,1871
E02006449,Waverley 011,Works mainly from home,1463
E02006450,Waverley 012,Works mainly from home,1793
E02006451,Waverley 013,Works mainly from home,2027
E02006453,Waverley 015,Works mainly from home,1773
E02006454,Waverley 016,Works mainly from home,1640
E02006455,Waverley 017,Works mainly from home,1392
E02006456,Woking 001,Works mainly from home,1410
E02006457,Woking 002,Works mainly from home,2477
E02006458,Woking 003,Works mainly from home,2548
E02006459,Woking 004,Works mainly from home,1228
E02006460,Woking 005,Works mainly from home,1628
E02006461,Woking 006,Works mainly from home,1862
E02006462,Woking 007,Works mainly from home,1772
E02006463,Woking 008,Works mainly from home,3233
E02006464,Woking 009,Works mainly from home,1428
E02006465,Woking 010,Works mainly from home,1726
E02006466,Woking 011,Works mainly from home,2257
E02006467,Woking 012,Works mainly from home,2001
E02006534,Adur 001,Works mainly from home,1271
E02006535,Adur 002,Works mainly from home,1335
E02006536,Adur 003,Works mainly from home,1051
E02006537,Adur 004,Works mainly from home,1326
E02006538,Adur 005,Works mainly from home,1879
E02006539,Adur 006,Works mainly from home,841
E02006540,Adur 007,Works mainly from home,630
E02006541,Adur 008,Works mainly from home,933
E02006542,Arun 001,Works mainly from home,1042
E02006543,Arun 002,Works mainly from home,823
E02006544,Arun 003,Works mainly from home,1791
E02006545,Arun 004,Works mainly from home,1192
E02006546,Arun 005,Works mainly from home,1535
E02006547,Arun 006,Works mainly from home,804
E02006548,Arun 007,Works mainly from home,1115
E02006549,Arun 008,Works mainly from home,873
E02006550,Arun 009,Works mainly from home,889
E02006551,Arun 010,Works mainly from home,861
E02006552,Arun 011,Works mainly from home,677
E02006553,Arun 012,Works mainly from home,902
E02006554,Arun 013,Works mainly from home,718
E02006555,Arun 014,Works mainly from home,516
E02006556,Arun 015,Works mainly from home,1208
E02006557,Arun 016,Works mainly from home,518
E02006558,Arun 017,Works mainly from home,716
E02006559,Arun 018,Works mainly from home,920
E02006560,Arun 019,Works mainly from home,958
E02006561,Chichester 001,Works mainly from home,1479
E02006562,Chichester 002,Works mainly from home,1365
E02006563,Chichester 003,Works mainly from home,1195
E02006564,Chichester 004,Works mainly from home,1185
E02006565,Chichester 005,Works mainly from home,1396
E02006566,Chichester 006,Works mainly from home,1309
E02006567,Chichester 007,Works mainly from home,1339
E02006568,Chichester 008,Works mainly from home,1427
E02006569,Chichester 009,Works mainly from home,1737
E02006570,Chichester 010,Works mainly from home,1186
E02006571,Chichester 011,Works mainly from home,1368
E02006572,Chichester 012,Works mainly from home,1541
E02006573,Chichester 013,Works mainly from home,1742
E02006574,Chichester 014,Works mainly from home,1111
E02006575,Crawley 001,Works mainly from home,855
E02006576,Crawley 002,Works mainly from home,2150
E02006577,Crawley 003,Works mainly from home,1102
E02006578,Crawley 004,Works mainly from home,1641
E02006579,Crawley 005,Works mainly from home,1382
E02006580,Crawley 006,Works mainly from home,1053
E02006581,Crawley 007,Works mainly from home,1290
E02006582,Crawley 008,Works mainly from home,1815
E02006583,Crawley 009,Works mainly from home,1452
E02006584,Crawley 010,Works mainly from home,796
E02006585,Crawley 011,Works mainly from home,887
E02006586,Crawley 012,Works mainly from home,650
E02006587,Crawley 013,Works mainly from home,832
E02006588,Horsham 001,Works mainly from home,2189
E02006589,Horsham 002,Works mainly from home,2496
E02006590,Horsham 003,Works mainly from home,1757
E02006591,Horsham 004,Works mainly from home,1829
E02006592,Horsham 005,Works mainly from home,1448
E02006593,Horsham 006,Works mainly from home,2281
E02006594,Horsham 007,Works mainly from home,2217
E02006595,Horsham 008,Works mainly from home,1952
E02006596,Horsham 009,Works mainly from home,1873
E02006597,Horsham 010,Works mainly from home,2520
E02006598,Horsham 011,Works mainly from home,1117
E02006599,Horsham 012,Works mainly from home,1392
E02006600,Horsham 013,Works mainly from home,1508
E02006601,Horsham 014,Works mainly from home,1524
E02006602,Horsham 015,Works mainly from home,1677
E02006603,Horsham 016,Works mainly from home,1638
E02006604,Mid Sussex 001,Works mainly from home,2296
E02006605,Mid Sussex 002,Works mainly from home,1200
E02006606,Mid Sussex 003,Works mainly from home,1634
E02006607,Mid Sussex 004,Works mainly from home,1630
E02006608,Mid Sussex 005,Works mainly from home,1251
E02006609,Mid Sussex 006,Works mainly from home,1540
E02006610,Mid Sussex 007,Works mainly from home,1843
E02006611,Mid Sussex 008,Works mainly from home,2572
E02006612,Mid Sussex 009,Works mainly from home,2865
E02006613,Mid Sussex 010,Works mainly from home,1351
E02006614,Mid Sussex 011,Works mainly from home,2964
E02006615,Mid Sussex 012,Works mainly from home,1367
E02006616,Mid Sussex 013,Works mainly from home,1920
E02006617,Mid Sussex 014,Works mainly from home,1513
E02006618,Mid Sussex 015,Works mainly from home,1281
E02006619,Mid Sussex 016,Works mainly from home,1919
E02006620,Mid Sussex 017,Works mainly from home,2166
E02006621,Worthing 001,Works mainly from home,1175
E02006622,Worthing 002,Works mainly from home,1208
E02006623,Worthing 003,Works mainly from home,865
E02006624,Worthing 004,Works mainly from home,1427
E02006625,Worthing 005,Works mainly from home,1309
E02006626,Worthing 006,Works mainly from home,1313
E02006627,Worthing 007,Works mainly from home,1505
E02006628,Worthing 008,Works mainly from home,1448
E02006629,Worthing 009,Works mainly from home,1021
E02006630,Worthing 010,Works mainly from home,1296
E02006631,Worthing 011,Works mainly from home,1489
E02006632,Worthing 012,Works mainly from home,1459
E02006633,Worthing 013,Works mainly from home,1252
E02006782,Bromley 040,Works mainly from home,1534
E02006783,Lewisham 037,Works mainly from home,950
E02006784,Lewisham 038,Works mainly from home,1017
E02006785,Bexley 029,Works mainly from home,1012
E02006786,Greenwich 033,Works mainly from home,991
E02006787,Bromley 041,Works mainly from home,1999
E02006788,Croydon 045,Works mainly from home,1334
E02006789,Bromley 042,Works mainly from home,1144
E02006790,Tandridge 012,Works mainly from home,1368
E02006791,Ealing 040,Works mainly from home,2571
E02006792,Hounslow 029,Works mainly from home,2744
E02006793,Enfield 037,Works mainly from home,610
E02006794,Haringey 037,Works mainly from home,709
E02006795,Harrow 032,Works mainly from home,1390
E02006796,Hillingdon 033,Works mainly from home,1770
E02006798,Lewisham 039,Works mainly from home,1994
E02006799,Barking and Dagenham 023,Works mainly from home,1029
E02006800,Redbridge 034,Works mainly from home,1775
E02006801,Lambeth 036,Works mainly from home,2167
E02006802,Southwark 034,Works mainly from home,2554
E02006821,Portsmouth 026,Works mainly from home,1047
E02006822,Havant 018,Works mainly from home,1186
E02006823,Buckinghamshire 039,Works mainly from home,2082
E02006824,Buckinghamshire 036,Works mainly from home,1865
E02006825,East Cambridgeshire 011,Works mainly from home,1199
E02006826,West Suffolk 015,Works mainly from home,1248
E02006829,East Hampshire 016,Works mainly from home,1312
E02006830,Havant 019,Works mainly from home,633
E02006831,Havant 020,Works mainly from home,829
E02006832,Sevenoaks 016,Works mainly from home,855
E02006833,Tonbridge and Malling 014,Works mainly from home,2492
E02006836,Sutton 025,Works mainly from home,1992
E02006837,Epsom and Ewell 010,Works mainly from home,2842
E02006838,East Hampshire 017,Works mainly from home,1450
E02006839,Waverley 018,Works mainly from home,2088
E02006853,Tower Hamlets 032,Works mainly from home,3800
E02006854,Tower Hamlets 033,Works mainly from home,2967
E02006855,Canterbury 019,Works mainly from home,827
E02006856,Canterbury 020,Works mainly from home,1783
E02006857,Eastbourne 013,Works mainly from home,747
E02006858,Eastbourne 014,Works mainly from home,782
E02006859,Thurrock 019,Works mainly from home,1650
E02006873,South Cambridgeshire 020,Works mainly from home,2038
E02006874,South Cambridgeshire 021,Works mainly from home,2314
E02006877,Peterborough 022,Works mainly from home,1849
E02006878,Peterborough 023,Works mainly from home,2299
E02006879,Folkestone and Hythe 014,Works mainly from home,743
E02006880,Folkestone and Hythe 015,Works mainly from home,1148
E02006882,Harrow 033,Works mainly from home,2194
E02006886,Vale of White Horse 016,Works mainly from home,3041
E02006907,Norwich 014,Works mainly from home,1628
E02006908,Norwich 015,Works mainly from home,1030
E02006918,Hackney 028,Works mainly from home,1535
E02006921,Hackney 029,Works mainly from home,937
E02006922,Colchester 022,Works mainly from home,1734
E02006924,Redbridge 035,Works mainly from home,2074
E02006925,Redbridge 036,Works mainly from home,2346
E02006926,Thurrock 020,Works mainly from home,1598
E02006927,Greenwich 034,Works mainly from home,3184
E02006928,Greenwich 035,Works mainly from home,4275
E02006930,Greenwich 037,Works mainly from home,3538
E02006931,Greenwich 038,Works mainly from home,3003
E02006937,Luton 022,Works mainly from home,918
E02006938,Luton 023,Works mainly from home,428
E02006939,Reading 019,Works mainly from home,2065
E02006940,Reading 020,Works mainly from home,2321
E02006941,Southwark 035,Works mainly from home,2866
E02006942,Southwark 036,Works mainly from home,2571
E02006953,Barnet 042,Works mainly from home,2119
E02006954,Barnet 043,Works mainly from home,1790
E02006955,Brent 035,Works mainly from home,1778
E02006956,Brent 036,Works mainly from home,1068
E02006968,Ealing 041,Works mainly from home,2308
E02006969,Ealing 042,Works mainly from home,2110
E02006970,Ealing 043,Works mainly from home,450
E02006971,Ealing 044,Works mainly from home,535
E02006972,Hounslow 030,Works mainly from home,1176
E02006973,Hounslow 031,Works mainly from home,1747
E02006975,Portsmouth 027,Works mainly from home,552
E02006976,Portsmouth 028,Works mainly from home,254
E02006978,Chelmsford 022,Works mainly from home,1719
E02006979,Chelmsford 023,Works mainly from home,1621
E02006980,Rochford 011,Works mainly from home,1486
E02006981,Rochford 012,Works mainly from home,1481
E02006987,Croydon 046,Works mainly from home,2453
E02006988,Croydon 047,Works mainly from home,1505
E02006991,Greenwich 039,Works mainly from home,2750
E02006992,Greenwich 040,Works mainly from home,2985
E02006993,Greenwich 041,Works mainly from home,3003
E02006994,Greenwich 042,Works mainly from home,1268
E02006995,Newham 038,Works mainly from home,3471
E02006996,Newham 039,Works mainly from home,2392
E02006997,Newham 040,Works mainly from home,2290
E02006998,Newham 041,Works mainly from home,1006
E02006999,Newham 042,Works mainly from home,4174
E02007004,Thurrock 021,Works mainly from home,822
E02007005,Thurrock 022,Works mainly from home,1016
E02007008,Lewisham 040,Works mainly from home,1972
E02007009,Lewisham 041,Works mainly from home,1953
E02007010,Bedford 021,Works mainly from home,1440
E02007011,Bedford 022,Works mainly from home,1388
E02007012,Milton Keynes 033,Works mainly from home,1818
E02007013,Milton Keynes 034,Works mainly from home,2392
E02007014,Milton Keynes 035,Works mainly from home,1276
E02007015,Milton Keynes 036,Works mainly from home,2600
E02007016,Milton Keynes 037,Works mainly from home,2321
E02007017,Redbridge 037,Works mainly from home,1220
E02007018,Redbridge 038,Works mainly from home,920
E02007019,Redbridge 039,Works mainly from home,1076
E02007020,Redbridge 040,Works mainly from home,920
E02007021,Oxford 020,Works mainly from home,1062
E02007032,North Norfolk 015,Works mainly from home,477
E02007033,North Norfolk 016,Works mainly from home,510
E02007046,Ashford 015,Works mainly from home,780
E02007047,Ashford 016,Works mainly from home,1373
E02007052,Norwich 016,Works mainly from home,830
E02007053,Norwich 017,Works mainly from home,985
E02007054,South Norfolk 016,Works mainly from home,1381
E02007055,South Norfolk 017,Works mainly from home,834
E02007056,Colchester 023,Works mainly from home,1807
E02007057,Colchester 024,Works mainly from home,1458
E02007068,Slough 015,Works mainly from home,861
E02007069,Slough 016,Works mainly from home,867
E02007074,Southampton 033,Works mainly from home,811
E02007075,Southampton 034,Works mainly from home,1480
E02007076,Test Valley 016,Works mainly from home,1426
E02007077,Test Valley 017,Works mainly from home,1382
E02007078,Test Valley 018,Works mainly from home,735
E02007083,Wandsworth 038,Works mainly from home,3130
E02007084,Wandsworth 039,Works mainly from home,2364
E02007085,South Cambridgeshire 022,Works mainly from home,2774
E02007086,Cambridge 015,Works mainly from home,2701
E02007087,Cambridge 014,Works mainly from home,1488
E02007088,North Hertfordshire 016,Works mainly from home,1822
E02007089,North Hertfordshire 017,Works mainly from home,1723
E02007090,St Albans 021,Works mainly from home,1419
E02007091,Stevenage 013,Works mainly from home,1220
E02007092,Welwyn Hatfield 017,Works mainly from home,769
E02007093,East Hertfordshire 019,Works mainly from home,1775
E02007108,Hackney 030,Works mainly from home,2655
E02007109,Hackney 031,Works mainly from home,2467
E02007110,Hackney 032,Works mainly from home,2207
E02007111,Hackney 033,Works mainly from home,2441
E02007112,Tower Hamlets 034,Works mainly from home,2727
E02007113,Tower Hamlets 035,Works mainly from home,2589
E02007114,Tower Hamlets 036,Works mainly from home,2234
E02007115,Camden 029,Works mainly from home,1904
E02007116,Oxford 019,Works mainly from home,1532
